sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
02765,2021,09,2021-09,BBC News TV,scientists have warned of a rapid rise in school cases without such measures and experts have not recommended jabs for healthy 12 to 15-year-olds.,negative,-1,0.5566152930259705
02766,2021,09,2021-09,BBC News TV,"in england, there are over 30 times more children with covid compared with last year.",neutral,0,0.5294404625892639
02767,2021,09,2021-09,BBC News TV,we will be talking in a moment about the challenges of operating under these covid conditions.,neutral,0,0.8316920399665833
02768,2021,09,2021-09,BBC News TV,teacher owen harvey started 2021 in hospital with coronavirus.,negative,-1,0.5861061811447144
02769,2021,09,2021-09,BBC News TV,"and of course, schools still have to be kept safe because covid is still very much in the community.",positive,1,0.5179159045219421
02770,2021,09,2021-09,BBC News TV,"yes, it has been one of the positives of this pandemic over the last 18 months, students have taken remarkably well to remote learning, teachers have worked well with it and new ways of working have been developed.",positive,1,0.9696754217147827
02771,2021,09,2021-09,BBC News TV,vaccines are under a lot of discussion at the moment and whether there is any merit in giving a covid vaccine to 12 to 15-year-olds and that is very much the group that you are teaching here at this academy.,neutral,0,0.7476577758789062
02772,2021,09,2021-09,BBC News TV,the argument is from a health point of view there is no real need because they do not contract covid very badly.,neutral,0,0.5426574349403381
02773,2021,09,2021-09,BBC News TV,there is the risk of lung covid for some children like anybody but should we be vaccinated children to protect older people?,neutral,0,0.5121001601219177
02774,2021,09,2021-09,BBC News TV,other vaccines are given in school like the vaccine are sometimes delivered to this age group so how well-equipped would you be to administer the vaccine on site?,neutral,0,0.7547473311424255
02775,2021,09,2021-09,BBC News TV,"you serve pockets of the community that are under privileged, disadvantaged, you have quite a few children here on free school meals and that was very much a consideration to make sure they were fed property consideration to make sure they were fed properly during the pandemic, fed property during the pandemic, but in fed properly during the pandemic, but in terms of recovery, we hear a lot about what education needs to recover.",neutral,0,0.6916159391403198
02776,2021,09,2021-09,BBC News TV,this one says my 11-year-old daughter returned last wednesday and is of covid positive already along with mum and myself.,positive,1,0.8007180094718933
02777,2021,09,2021-09,BBC News TV,but will it spark a rise in covid cases?,neutral,0,0.8798012733459473
02778,2021,09,2021-09,BBC News TV,"5 billion of funding has been agreed to plug shortfalls, including the backlog of treatment caused by the coronavirus pandemic.",neutral,0,0.5186100006103516
02779,2021,09,2021-09,BBC News TV,"5 billion for the this financial year for the second half of this year and that is to help health service get through the winter to deal with covid and also to help deal with the backlog, peopla who also to help deal with the backlog, people who missed out on other treatment because the pandemic.",neutral,0,0.6367518901824951
02780,2021,09,2021-09,BBC News TV,"back to school for millions more children in england, wales and northern ireland - but will it spark a rise in covid cases?",neutral,0,0.7015054225921631
02781,2021,09,2021-09,BBC News TV,"5 billion of funding has been agreed to plug shortfalls, including the backlog of treatment caused by the coronavirus pandemic.",neutral,0,0.5186100006103516
02782,2021,09,2021-09,BBC News TV,but in addition to ongoing covid pressures and backlogs of the waiting list.,negative,-1,0.5347582101821899
02783,2021,09,2021-09,BBC News TV,"that may be more of a short-term pressure, particularly in short-term pressure, particularty in terms of short-term pressure, particularly in terms of dealing with ongoing costs of covid and trying to reduce the backlogs.",neutral,0,0.5815191268920898
02784,2021,09,2021-09,BBC News TV,"the headlines on news: back to school for millions more children in england, wales and northern ireland - but will it spark a rise in covid cases?",neutral,0,0.6780024170875549
02785,2021,09,2021-09,BBC News TV,"millions of pupils are returning to classrooms in england and wales, amid fears of a spike in students with covid.",neutral,0,0.5748913884162903
02786,2021,09,2021-09,BBC News TV,scientists have warned of a rapid rise in school cases without such measures and experts have not recommended jabs for healthy 12 to 15-year-olds.,negative,-1,0.5566152930259705
02787,2021,09,2021-09,BBC News TV,"in england, there are over 30 times more children with covid compared with last year.",neutral,0,0.5294404625892639
02788,2021,09,2021-09,BBC News TV,"they were in and out of school, they had to get used to online learning and when they got back to school, if their bubbles were affected by an outbreak of covid, they had to isolate.",neutral,0,0.7140250205993652
02789,2021,09,2021-09,BBC News TV,teacher owen harvey started 2021 in hospital with coronavirus.,negative,-1,0.5861061811447144
02790,2021,09,2021-09,BBC News TV,"when it comes to covid safety protocols in schools for this new academic year, the new commissioner 5575 academic year, the new commissioner says we must place our trust in head teachers.",neutral,0,0.7457906603813171
02791,2021,09,2021-09,BBC News TV,""" sarah found lumps under her arms in 2019 and in an extract from her memoir published in the times, she admitted putting off getting medical help, which was further complicated by the outbreak of the pandemic.",negative,-1,0.7917352914810181
02792,2021,09,2021-09,BBC News TV,"there is always a worry when we find something wrong but no matter what it is, it is always better to get it checked out because if it is cases, and in most because if it is rases, and in most rases it because if it is cases, and in most cases it won’t be, but if it is, earty cases it won’t be, but if it is, early treatment is former likely to earty treatment is former likely to be early treatment is former likely to be successful.",neutral,0,0.5986406803131104
02793,2021,09,2021-09,BBC News TV,"we know that because of the pandemic we have seen about 10,000 fewer cases of cancer 10,000 fewer rases of cancer diagnosed 10,000 fewer cases of cancer diagnosed between april 2020 and april 2021, so that is a huge number of peopla who april 2021, so that is a huge number of people who haven’t been able to be diagnosed.",neutral,0,0.5253756642341614
02794,2021,09,2021-09,BBC News TV,"you mention the 10,000 fewer breast rancer you mention the 10,000 fewer breast cancer diagnosis during the pandemic, people have been reluctant to go and speak to their about something that they think might wait when we are in the middle of something as serious as the pandemic.",negative,-1,0.692577064037323
02795,2021,09,2021-09,BBC News TV,"with fewer cases, many could be due to people not many could be due to peopla not attending many could be due to people not attending breast screening because over the last year, breast screening has paused during part of the lockdown, so those cases might have lockdown, so those rases might have been lockdown, so those cases might have been missed.",negative,-1,0.5984405279159546
02796,2021,09,2021-09,BBC News TV,covid quarantine confusion and chaos reigned in sao paulo last night.,negative,-1,0.5244775414466858
02797,2021,09,2021-09,BBC News TV,"martinez all posed a serious health risk, another villa player, emiliano buendia, who wasn’t in the squad, has also been accused of breaching covid protocols after travelling from the , a red list country.",negative,-1,0.8369938731193542
02798,2021,09,2021-09,BBC News TV,it comes as new data from the food foundation shows that more households with children under 18 are experiencing food insecurity than during the first wave of the pandemic.,negative,-1,0.6271517276763916
02799,2021,09,2021-09,BBC News TV,"we are also conscious that schools face intense pressure at the moment to prioritise academic catch and safety measures around covid as we go back to school, and even now in this first week of september when kids are going back-to-school, it is not clear what those safety measures will be until the pandemic until later.",negative,-1,0.574619710445404
02800,2021,09,2021-09,BBC News TV,"back to school for millions more children in england, wales and northern ireland 7 but will it spark a rise in covid cases?",neutral,0,0.731574535369873
02801,2021,09,2021-09,BBC News TV,"lam spending i am spending the day at a school in stockton-on-tees, looking at the impact of covid one education as the new term gets under way.",neutral,0,0.8958635926246643
02802,2021,09,2021-09,BBC News TV,"5 billion of funding has been agreed to plug shortfalls, including the backlog of treatment caused by the coronavirus pandemic.",neutral,0,0.5186100006103516
02803,2021,09,2021-09,BBC News TV,"the domestic political agenda is packed, so, after 18 months of focus on the covid pandemic in the main, does it look, alistair and anita, as if politic is politic is returning to normal?",neutral,0,0.5828360319137573
02804,2021,09,2021-09,BBC News TV,"i think it is normal -- don’t think it is normal we are still in the covid crisis and sajid javid hasn’t done a briefing in two months he has been here, and a speaker in parliament here, and a speaker in partiament seems here, and a speaker in parliament seems more worried about whether you wear chinos than if the prime minister tells the truth and i don’t think is normal that we have this new code word for get brexit done with the supply chain issues, and my worry is we are normalising the abnormal, if that makes sense.",negative,-1,0.7142155170440674
02805,2021,09,2021-09,BBC News TV,and i think that is the sign of the government really tackling these big issues in addition to dealing with covid.,neutral,0,0.49715977907180786
02806,2021,09,2021-09,BBC News TV,"andrew and i both came in in 2017 and there has been fame in in 2017 and there has been no normal during came in in 2017 and there has been no normal during that whole time, because we had a whole brexit situation and now we have had covid and alastair because my point is important, covid hasn’t gone away, hundreds are being hospitalised every day still in our country and we need to deal with that.",negative,-1,0.6314500570297241
02807,2021,09,2021-09,BBC News TV,"i think what covid has done, apart from anything else, is expose a lot of the inequalities in the system that were there before that we need to tackle, so social care, the , tackla, so social rare, the , income, jobs, tackle, so social care, the , income, jobs, there is a raft of issues that have been there and rising for ten years that covid has shone a light on and we need to begin to tackle them.",neutral,0,0.6162310838699341
02808,2021,09,2021-09,BBC News TV,"having dealt with brexit, we were straight into the oval crisis that was the global pandemic and dealing with that and sarah is right, there are hundreds of people still being hospitalised by this virus every day so we can’t take our eye off the ball but it’s only right and proper that the government deals with some of the big picture issues we are grappling with as a country and i’m very glad to see that is what will dominate the agenda over the next couple of weeks.",positive,1,0.4815838038921356
02809,2022,04,2022-04,BBC News TV,"more proof for some that he is arrogant and out of touch, the president of the rich, despite creating jobs and paying billions to keep french workers afloat through covid.",negative,-1,0.8680492043495178
02810,2022,04,2022-04,BBC News TV,"as we have been hearing in lucy’s report, been hearing in lucy’s report, is really signifies the rise of populism, the decline of 8 populism, the decline of i populism, the decline of socialism and republicanism, 4 socialism and republicanism, but also if we look at the campaign we can see that pen a campaign we can see that pen has had a slick campaign.",neutral,0,0.6548203229904175
02811,2022,04,2022-04,BBC News TV,"and i think it is really a leader and think it is really easy for any poor java-based fidae easy for any poor java-based politician to have an easier relationship with the pakistani relationship with the pakistan military, relationship with the pakistani military, which has dominated by ethnic punjabi soldiers and military officials, so there is military officials, so there is a little bit military officials, so there is military officials, so there is military officials, so there is a little bit more of a natural organic relationship there, and organic relationship there, and organic relationship there, and organic relationship there, and he i organic relationship there, and think where it will get complicated is shehbaz sharif complicated is shehbaz sharif & complicated is shehbaz sharif will likely want to have an opening with india fairly soon, and and while the pakistani military would like to restart those conversations with the indians, those conversations with the indians, think they would indians, i think they would prefer indians, think they would prefer to take it slowly and at prefer to take it slowly and at their own prefer to take it slowly and at prefer to take it slowly and at their own pace, and shehbaz ielad their own pace, and shehbaz sharif will probably want to sharif will probably want to move a little bit sharif will probably want to sharif will probably want to move a little bit faster on reopening say economic and reopening say economic and trade ties, and punjab stands to trade ties, and punjab stands it trade ties, and punjab stands to benefit a trade ties, and punjab stands trade ties, and punjab stands to benefit a lot from normalisation i a 2 =r normalisation of relations with india, so this is something to obviously keep in mind, it has always",neutral,0,0.7016890048980713
02812,2022,04,2022-04,BBC News TV,"more proof for some that he is arrogant and out of touch, the president of the rich, despite creating jobs and paying billions to keep french workers afloat through covid.",negative,-1,0.8680492043495178
02813,2022,04,2022-04,BBC News TV,"it is hoped that following so many setbhacks with covid restrictions over the past years, that the shows can finally go on.",positive,1,0.6519495248794556
02814,2022,04,2022-04,BBC News TV,"what’s interesting about these reports - and often, people don’t recognise - these are signed up they’re written by scientists and then, there is a couple of weeks where the government and scientists get together and wrestle through the words and strike out some stuff and maybe water things down but at the end of the day, saudi arabia, 0 so, this week, we saw consensus - world consensus - 1 problem, that we are heading for really serious difficulties unless we urgently accelerate of the world economy - not individual economies, the world economy - would add two points.",neutral,0,0.5464332699775696
02815,2022,04,2022-04,BBC News TV,"but what hasn’t changed, just to go back, inevitably but this concept of energy security is now 0 just like the pandemic global health at the centre stage -- just like the pandemic put global health at the centre and stopped us from talking face-to-face for two years, what is happening and what putin has done has forever reminded us that we need to really understand the consequences of our energy supply.",negative,-1,0.5745123624801636
02816,2022,04,2022-04,BBC News TV,"more proof for some that he is arrogant and out of touch, the president of the rich, despite creating jobs and paying billions to keep french workers afloat through covid.",negative,-1,0.8680492043495178
02817,2022,04,2022-04,BBC News TV,"think where it is going to get where it is going to get complicated is sharif will likely want to have an opening with india fairly soon and with india fairly soon and - with india fairly soon and while the pakistani military would like to while the pakistani military would llike to restart would like to restart those a would like to restart those conversations with the indians, conversations with the indians, conversations with the indians, think they would prefer to i think they would prefer to think they would prefer to take it slowly and at their own fle take it slowly and at their own pace and sharif will probably pace and sharif will probably want to move a little bit eie a want to move a little bit faster on reopening, say, a1l faster on reopening, say, economic and trade ties.",neutral,0,0.7839500904083252
02818,2022,04,2022-04,BBC News TV,it is hoped that following so many setbhacks with covid restrictions over the past 1 finally go on.,neutral,0,0.5985062718391418
02819,2022,04,2022-04,BBC News TV,"if you think the international order and international rules are at stake, how disappointed were you that when it came to that crucial early vote at the united nations, demanding a withdrawal of russian forces from all ukrainian territory, some of the biggest, most influential countries in the world chose to abstain - and i’m not thinking just of china itself, but india, if you in taiwan want to convince yourselves that the international community does respect rules and does value democracy, maybe that vote was a bit of a disappointment?",negative,-1,0.5802698731422424
02820,2022,04,2022-04,BBC News TV,it’s the -l first time we’ve heard the queen speak about her bout of € queen speak about her bout of covid as she sympathised with a patient who ended up on a a patient who ended up on a ventilator due to the virus.,neutral,0,0.6458503007888794
02821,2022,04,2022-04,BBC News TV,ventilator due to the virus.,negative,-1,0.7495555281639099
02822,2022,04,2022-04,BBC News TV,it was february when the queen isclated here at when the queen isolated here at when the queen isolated here at windsor castle after testing positive for covid.,neutral,0,0.8829671144485474
02823,2022,04,2022-04,BBC News TV,"and despite speaking of the exhaustion covid caused her, perhaps the biggest covid caused her, perhaps the covid caused her, perhaps the biggest clue to her majesty ‘s i biggest clue to her majesty ‘s health now is the expression at health now is the expression at !",neutral,0,0.6536824107170105
02824,2022,04,2022-04,BBC News TV,"it is hoped that following so many setbhacks with covid restrictions over the past years, that the shows can finally go on.",positive,1,0.6519495248794556
02825,2022,04,2022-04,BBC News TV,"it’s also forecasting there will be greater economic damage than was caused by the covid-19 pandemic unprecedented sanctions leading in russia, too.",negative,-1,0.7985617518424988
02826,2022,04,2022-04,BBC News TV,"between ukraine and russia, you have about 25% of russia, you have about 25% of i twa russia, you have about 25% of the wheat production in the the wheat production in the a1 the wheat production in the the wheat production in the world and the world bank has world and the world bank has been quoted before, saying that ukraine on its own feeds abhout ukraine on its own feeds about 400 million people around the world, so 400 million people around the 1 400 million people around the 400 million people around the i1 400 million people around the world, so the fact that there are such supply chain disruptions are such supply chain i are such supply chain disruptions coming out of these two significant exporters is causing a problem.",negative,-1,0.6029377579689026
02827,2022,04,2022-04,BBC News TV,"but at the height of the covid pandemic, it had to close and when it reopened, tourist when it reopened, tourist traffic had disappeared.",neutral,0,0.4736171364784241
02828,2022,04,2022-04,BBC News TV,the covid,neutral,0,0.6395183801651001
02829,2022,04,2022-04,BBC News TV,the covid a1 that is changing.,neutral,0,0.858958899974823
02830,2022,04,2022-04,BBC News TV,the covid crisis came as a that is changing.,neutral,0,0.7866405844688416
02831,2022,04,2022-04,BBC News TV,the covid that is changing.,neutral,0,0.7784521579742432
02832,2022,04,2022-04,BBC News TV,the covid crisis came as a huge shock for france’s crisis came as a huge shock for a to- batlketle crisis came as a huge shock for france’s cultural sector.,negative,-1,0.686274528503418
02833,2022,04,2022-04,BBC News TV,their reopening has been a major factor in the country’s economic been a major factor in the country’s econemic recovery.,positive,1,0.6556926965713501
02834,2022,04,2022-04,BBC News TV,"the sectors most affected by the pandemic crisis affected by the pandemic crisis were industry, construction, 01elat were industry, construction, were industry, construction, tourism culture.",negative,-1,0.5890530347824097
02835,2022,04,2022-04,BBC News TV,covid recovery a3 will benefit.,positive,1,0.6840276718139648
02836,2022,04,2022-04,BBC News TV,covid recovery has already cost france dearly.,negative,-1,0.8039358854293823
02837,2022,04,2022-04,BBC News TV,airports say they are i1 new staff quick enough to cope with demand and airlines have also been hit by covid-related staff absences.,neutral,0,0.47961869835853577
02838,2022,04,2022-04,BBC News TV,"airlines are wrestling with high levels of sick must and € high levels of sick must and covid with staff and where they planned buffers usually with planned buffers usually with normal sickness, they haven’t been able to keep up with that.",negative,-1,0.6696234345436096
02839,2022,04,2022-04,BBC News TV,some 25 million residents have been under quarantine measures and in the last few hours we’ve had some economic data ocut of china that gives us an indication of if any of this impacting the economy.,neutral,0,0.7276187539100647
02840,2022,04,2022-04,BBC News TV,i in march which is oll prices were going up in march which is oil prices were going up in ukraine and also prices were going up in ukraine prices were going up in ukraine prices were going up in ukraine and also factories in china and also factories in china were struggling to operate under strict covid lockdowns.,negative,-1,0.5239295959472656
02841,2022,04,2022-04,BBC News TV,"a reminder here that the lockdown in shanghai has the lockdown in shanghai has been extended, 26 million people remain stuck at home and people remain stuck at home and people remain stuck at home and what is one of china’s biggest and most prosperous cities and and most prosperous cities and there are signs of trouble elsewhere.",negative,-1,0.633103609085083
02842,2022,04,2022-04,BBC News TV,"in guangzhou, 18 million people are about to be tested because a handful of cases tested because a handful of i n0 chinese government is cases were found there but the chinese government is actively ayihl chinese government is actively trying to cushion the blow from trying to cushion the blow from these policies on the economy.",neutral,0,0.5705248117446899
02843,2022,04,2022-04,BBC News TV,"it’s already announced an riee it’s already announced an increase in fiscal spending and increase in fiscal spending and also tax cuts increase in fiscal spending and rie increase in fiscal spending and i also tax cuts for smaller enterprises but as long as this pandemic wave keeps spreading, pandemic wave keeps spreading, the outlook pandemic wave keeps spreading, atl it pandemic wave keeps spreading, the outlook for the chinese the outlook for the chinese economy will remain highly e1: wants to build a fracking test site to show the process can be performed safely.",neutral,0,0.6656781435012817
02844,2022,04,2022-04,BBC News TV,hence = & hence ineos hence ineos wants to provide a test site and invite provide a test site and invite 1 the public or rather the government into actually watch government into actually watch the whole process of trying to develop this.,neutral,0,0.8266100883483887
02845,2022,08,2022-08,BBC News TV,"inside the hospital, i i but a glimmer of hope for his family as he is taken off a ventilator and is breathing unaided.",positive,1,0.6718239188194275
02846,2022,08,2022-08,BBC News TV,"one year on, life for women and girls in particular is very different, with harsh rules, including restrictions on education and employment.",negative,-1,0.6725847125053406
02847,2022,08,2022-08,BBC News TV,"inside the hospital, i i but a glimmer of hope for his family, as he is taken off a ventilator and is breathing unaided.",positive,1,0.6750608086585999
02848,2022,08,2022-08,BBC News TV,there have been 30 fatalities 3 there have been 30 fatalities inthe last 75 years caused by in the last 75 years caused by wild alligators.,negative,-1,0.8347808718681335
02849,2022,08,2022-08,BBC News TV,"one year on, life for women and girls in particular is very different, with harsh rules, including restrictions on education and employment.",negative,-1,0.6725847125053406
02850,2022,08,2022-08,BBC News TV,"the agent of the author, sir salman rushdie, who is in a hospital following a stabbing attack, has said he is on the road to recovery but it will be long.",neutral,0,0.6325669884681702
02851,2022,08,2022-08,BBC News TV,"one year on, life for women and girls in particular is very different, with harsh rules, including restrictions on education and employment.",negative,-1,0.6725847125053406
02852,2022,08,2022-08,BBC News TV,"inside the hospital, i i but a glimmer of hope for his family, as he is taken off a ventilator and is breathing unaided.",positive,1,0.6750608086585999
02853,2022,08,2022-08,BBC News TV,: during the pandemic we : during the : during the pandemic we locked ourselves in.,negative,-1,0.6999795436859131
02854,2022,08,2022-08,BBC News TV,"one year on, life for women and girls in particular 3 women and girls in particular is very different with harsh very different with harsh rules including restrictions on rules including restrictions on education and employment.",negative,-1,0.5509405136108398
02855,2022,08,2022-08,BBC News TV,"one year on, life for women oi 8 very different - i including restrictions the agent of the author sir salman rushdie, who is in a hospital following a stabbing attack, has said he is on the road to recovery but it will be long.",neutral,0,0.49453720450401306
02856,2022,08,2022-08,BBC News TV,but we have just had two years of governments subsidising in this country through the covid pandemic?,negative,-1,0.7226623892784119
02857,2022,08,2022-08,BBC News TV,"janet, 1 just want to pick up on what you were saying about the concerns about covid and putting the economy into deep freeze and printing money and so on.",neutral,0,0.6476213335990906
02858,2022,08,2022-08,BBC News TV,"inside the hospital, i i but a glimmer of hope for his family, as he is taken off a ventilator and is breathing unaided.",positive,1,0.6750608086585999
02859,2022,08,2022-08,BBC News TV,"different, with harsh rules dla the agent of the author sir salman rushdie, who is in a hospital following a stabbing attack, has said he is on the road a 1 sense of humour remained intact.",neutral,0,0.7078186273574829
02860,2022,08,2022-08,BBC News TV,"inside the hospital, i i but a glimmer of hope for his family, as he is taken off a ventilator and is breathing unaided.",positive,1,0.6750608086585999
02861,2022,08,2022-08,BBC News TV,"we have seen a pullback 20% over the last month, driven by a couple of factors, one the fact by a couple of factors, one the by a couple of factors, one the elal by a couple of factors, one the fact we are seeing demand starting to subside the demand i 4 starting to subside the demand outlook is subside in many cases, the threat of recession and cases, the threat of recession a4 cases, the threat of recession and that’s not really we and that’s not really we want to see prices falling but that is the reality here, it always buys time for these oil producers always buys time for these olil producers to catch up production targets which they weren’t able to production targets which they i production targets which they weren’t able to hit after years of underinvestment, and the surprise surge in demand we saw 3 surprise surge in demand we saw inthe aftermath of the pandemic, hopefully this has bought some time look like we bought some time look like we would see price spikes a few months ago and keep oil and double-digit territory.",neutral,0,0.5606762170791626
02862,2022,08,2022-08,BBC News TV,2% bumper growth was expected as japan eased covid restrictions in march and pent up consumer demand was met.,positive,1,0.8239213228225708
02863,2022,08,2022-08,BBC News TV,but what lies ahead with concerns about the impact of a global economic slowdown and a resurgence of covid-19 cases in japan.,neutral,0,0.5414804816246033
02864,2022,08,2022-08,BBC News TV,"we might see further shutdown because we are seeing a resurgence of covid-19, there resurgence of covid-19, there resurgence of covid-19, there are a lot of anxieties and question marks to be answered tee i8t question marks to be answered from here onwards.",neutral,0,0.6279764175415039
02865,2022,08,2022-08,BBC News TV,"let’s go to our asia business hub and joao silva this shows just how fragile the economic this shows just how fragile the 18 this shows just how fragile the economic recovery in china is, to key economic indicators eaell to key economic indicators industrial output and retail sales coming well below expectations of analysts, showing that domestic manufacturing continues to underperform in the world’s underperform in the world’s second economy, officials have taken note of this they say that taken note of this they say i8 taken note of this they say that the recovery continues but that the recovery continues but its foundation is not solid.",negative,-1,0.6604543328285217
02866,2022,08,2022-08,BBC News TV,"economic growth in china is of economic growth in china is of course facing course facing multiple risks, a1 course facing multiple risks, whether we are talking about major manufacturing centres or tourist destinations, chinese tourist destinations, chinese tourist destinations, chinese cities are facing strict pandemic lockdowns in this latest data reflects the disruption and uncertain she disruption and uncertain she the situation is disruption and uncertain she - the situation is creating, a reminder the situation is creating, a the situation is creating, a reminder that in the june quarter, china’s economy narrowly escaped a contraction, narrowly escaped a contraction, so policymakers in china are very much focused on pushing up 1o very much focused on pushing up economic growth this morning we had the unexpected announcement had the unexpected announcement from the central bank it is lowering interest rates but at the same time the government is very much focused on the zero covid-19 very much focused on the zero very much focused on the zero covid-19 approach to the pandemic and this is the balancing act that has this latest data shows is becoming increasingly challenging.",neutral,0,0.6936197876930237
02867,2022,08,2022-08,BBC News TV,"regulated train fares in england will rise below the rate of inflation next year to help people with the cost before the covid pandemic, fares were raised in january each year, based on the retail prices index measure as well as being lower than , the increase will be delayed until march.",neutral,0,0.763181209564209
02868,2022,08,2022-08,BBC News TV,"the city of london has seen the highest number of restaurant closures in the since the beginning one in seven businesses there shutting down as the switch before the coronavirus pandemic, the capital was adding restaurants, bucking a trend for closures rie stay with us on news.",neutral,0,0.5408248901367188
02869,2022,12,2022-12,BBC News TV,marjorie taylor greene who is a marjorie taylor greene who is 3 member member of congress in the who was banned for repeatedly saying covid-19 misinformation.,neutral,0,0.5560434460639954
02870,2022,12,2022-12,BBC News TV,saying covid-19 misinfermation.,neutral,0,0.6360973119735718
02871,2022,12,2022-12,BBC News TV,1 saying covid-19 misinfermation.,neutral,0,0.65479576587677
02872,2022,12,2022-12,BBC News TV,saying covid-19 misinformation.,negative,-1,0.4987211227416992
02873,2022,12,2022-12,BBC News TV,saying covid-19 misinformation.,negative,-1,0.4987211227416992
02874,2022,12,2022-12,BBC News TV,nobody can just buy this and drive it into the drowned like mask has this and drive it into the drowned like mask has been doing it with twitter.,negative,-1,0.6190921068191528
02875,2022,12,2022-12,BBC News TV,scientists have announced they have overcome scientists have announced they scientists have announced they have overcome a major barrier in have overcome a major barrier - have overcome a major barrier in nuclear fusion stop they can produce more energy from a produce more energy from a fusion experiment and they put in.,positive,1,0.6603888869285583
02876,2022,12,2022-12,BBC News TV,but most people know ultrasound from the hospital or ultrasound from the hospital or medical imaging,neutral,0,0.8466899991035461
02877,2022,12,2022-12,BBC News TV,"the death penalty is in a 20 year decline and this year a 20 year decline and this year a 20 year decline and this year we had fewer executions, we had fewer new sentences and public support fewer new sentences and public i 1 fewer new sentences and public support for capital punishment support for capital punishment remained near the lowest in 50 years.",negative,-1,0.667983889579773
02878,2022,12,2022-12,BBC News TV,monitoring networks even on some of the world’s greatest rivers like the amazon and the congo are nowhere as near as thorough and comprehensive as they need to be and in many cases are in decline so we are getting less infermation now than we did some time ago.,negative,-1,0.6307162642478943
02879,2022,12,2022-12,BBC News TV,"james cameron is hoping that big money will mean he gets to release his planned avatar sequels as well as demonstrate that following a slailatlid demonstrate that following a shiilall @i demonstrate that following a difficult few years, large audiences are ready to return and prove that cinema going is alive and prove that cinema going is and prove that cinema going is alive and well in a post covid i alive and well in a post covid world.",positive,1,0.7729890942573547
02880,2022,12,2022-12,BBC News TV,during the covid lot 1 element.,neutral,0,0.822012186050415
02881,2022,12,2022-12,BBC News TV,"during the covid lot down, the pandemic when everything was shut down, think people started looking at think people started looking at stories from think people started looking at think people started looking at stories from other cultures, they were exposed to more cultures, more different ways of storytelling.",neutral,0,0.7341354489326477
02882,2022,12,2022-12,BBC News TV,"so the weather on saturday shows i a weather on saturday shows wintry showers particularly around western parts of the , snowdonia, the north-west of snowdenia, the north-west of england, the snowdonia, the north-west of england, the peak district, a1\ england, the peak district, certainly some around the highlands but for many of us is actually going to be a bright enough date.",positive,1,0.5948388576507568
02883,2022,12,2022-12,BBC News TV,"monitoring networks even on some of the world’s greatest rivers like the amazon and the congo are nowhere as near as thorough and comprehensive as they need to be, and in many cases are in decline so we are getting less indication now than we did some time ago.",negative,-1,0.6973713040351868
02884,2022,12,2022-12,BBC News TV,hospital escuela is the largest public hospital in henduras.,positive,1,0.7589325308799744
02885,2022,12,2022-12,BBC News TV,"what are the emotions that you health minister jose manuel matheu has health minister jose manuel health minister jose manuel matheu has now authorised the matheu has now authorised the use of the morning after pill use of the morning after pill for rape victims, but it will remain illegal in all other cases, despite hopes placed by cases, despite hopes placed by i cases, despite hopes placed by some in president o’'mara some in president o’mara castro, there some in president o’mara 1 some in president o’mara castro, there are no plans to change the law on abortion, and change the law on abortion, and without change, people such as laura will keep looking for ways to end their pregnancy that may be unsafe.",negative,-1,0.5815931558609009
02886,2022,12,2022-12,BBC News TV,"monitoring networks even on some of the whelp is my greatest rivers like the amazon, the congo, are nowhere near as thorough and, hence it near as thorough and, hence it x453 near as thorough and, hence it is they need to be, and in many they need to be, and in many cases are actually in decline, cases are actually in decline, so we are getting less it",neutral,0,0.5635092854499817
02887,2022,12,2022-12,BBC News TV,"once up and running, scientists hope we can open a new running, scientists hope we can 1 running, scientists hope we can open a new chapter in our understanding of climate change and understanding of climate change i understanding of climate change and the water cycle on earth.",positive,1,0.694520115852356
02888,2022,02,2022-02,BBC News TV,"health minister gillian keegan apologises for continuing with a meeting yesterday, despite having tested positive for covid.",neutral,0,0.6134724020957947
02889,2022,02,2022-02,BBC News TV,this report says trade volumes have fallen partly because of the impact of covid.,negative,-1,0.6240212917327881
02890,2022,02,2022-02,BBC News TV,"great that we have the most fantastic port system, but actually for as long as we keep winding the french up and having winding the french up as a political class, the port authorities in france, random different rules apply france, random different mles apply at france, random different rules apply at different times.",positive,1,0.7844760417938232
02891,2022,02,2022-02,BBC News TV,"if you want to get rid of get rid of regulations are imposed on us, it might end up increasing the difficulty that traders like the one you have just heard from experience in trading with the because the more we diverge from the rules the harder it diverge from the mles the harder it will be for diverge from the rules the harder it will be for exporters to deal with the market while conforming to those new rules.",negative,-1,0.7210527062416077
02892,2022,02,2022-02,BBC News TV,"the health minister, gillian keegan, has apologised for continuing a meeting yesterday after testing positive for covid.",neutral,0,0.776924192905426
02893,2022,02,2022-02,BBC News TV,a stand-off between truckers and the canadian government over covid restrictions shows no sign of ending.,negative,-1,0.5319250226020813
02894,2022,02,2022-02,BBC News TV,"that is the problem because again, ever since covid started, truckers have been going back and forth across the border and across canada, across the united states.",negative,-1,0.7719333171844482
02895,2022,02,2022-02,BBC News TV,speaker canadian prime ministerjustin trudeau was heckled in parliament as he defended the use of restrictions to fight the pandemic.,negative,-1,0.49830299615859985
